,Material,Durchmesser,u_Durchmesser,[Durchmesser],Material_Boden,Bodendicke,u_Bodendicke,[Bodendicke],Abstand,u_Abstand,[Abstand],Frequenz,u_Frequenz,[Frequenz],Bemerkungen,signal,peak_pos,peak_height,peak_fwfm_height,peak_fwfm_left_pos,peak_fwfm_right_pos,peak_fwfm_width
1581,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4187.280155442564,2.4317241150361606,2.066309393266023,4170.573256908194,4198.573723783163,28.00046687496888
1582,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4259.7432088472215,2.1015869719061686,1.9452106400105067,4252.799185630833,4271.692422594656,18.893236963823256
1583,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4343.058683093378,2.0910314085440955,1.8056370916651998,4335.0946749795685,4356.867461670077,21.772786690508838
1584,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4421.142628698302,2.003697435458486,1.7928086828854597,4389.664286228063,4433.664010196297,43.99972396823341
1585,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4511.987827412421,2.2449401895284855,2.1133237291793843,4498.345095201257,4519.755038300351,21.409943099093653
1586,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4558.897367955034,2.912045018829401,2.761458407933897,4547.456904690202,4566.200630127298,18.743725437096145
1587,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4588.886926025207,2.990140273188051,2.6739040952022233,4576.631520182575,4643.862871011633,67.2313508290581
1588,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4691.349135424436,3.228885937830456,2.8941731686925634,4680.692806105574,4706.482617419204,25.789811313629798
1589,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4754.023804074122,4.281523111747426,2.9499257608615888,4734.035452429667,4854.267279229539,120.23182679987167
1590,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4815.033928417106,3.8423179818986952,3.435707748710483,4801.084482422927,4843.427247148526,42.3427647255985
1591,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4886.688711509311,3.444636051163389,3.152608105865929,4872.175465283117,4898.944911224228,26.76944594111137
1592,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,4937.512883212338,2.4765490294454984,2.2623889078919612,4929.463993311883,4945.708125426863,16.244132114979948
1593,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5002.301940504665,1.9693787098030664,1.8174628310358494,4991.438623226646,5014.249957871105,22.81133464445884
1594,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5106.031719161132,2.1172514155300033,1.9827195429936124,5073.189520381871,5115.904121561147,42.71460117927563
1595,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5317.348800077593,3.747037282526265,3.134355410952896,5306.025885897743,5329.803204141066,23.777318243322952
1596,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5388.80127805091,3.505200159382635,3.014672665218658,5377.098614211759,5398.24405879756,21.14544458580076
1597,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5457.117746079726,5.334389939994685,3.8062890905514477,5446.021063087937,5466.848519104884,20.8274560169466
1598,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5516.930701684456,3.9420565933034237,3.494941083401922,5507.746534185825,5529.150443017,21.403908831174704
1599,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5596.876741995662,5.535302949009875,3.4836709164746744,5561.305371455414,5639.593755296005,78.28838384059054
1600,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5797.127356214343,0.6988168977623356,0.49633690250957885,5771.731574337656,5807.442065882474,35.71049154481807
1601,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,5942.529321343746,3.198160941954731,2.955869646825235,5929.030954966139,5984.590589849281,55.55963488314228
1602,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6026.717665901002,3.620590344700005,3.37945275424825,6017.610962745915,6036.093629827478,18.482667081563704
1603,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6073.112600258385,4.186360824311258,2.2909525669750965,5917.999295439637,6163.868912239153,245.86961679951673
1604,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6131.367015673894,3.471229756475833,3.124273924425179,6120.73603839279,6142.063724752999,21.327686360209555
1605,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6196.209302201581,2.5981431773313073,2.3644683661212706,6186.8464878256555,6209.933613600325,23.087125774669403
1606,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6350.887774901562,2.886958773509002,2.5901812081844136,6337.437169113324,6395.839407700272,58.40223858694844
1607,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6501.2172544599525,3.2017737308462584,2.6011818575516545,6485.376698487166,6516.971118788835,31.594420301668833
1608,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6539.528505309282,2.795432797350548,2.6598068249901132,6531.054067416519,6551.769168744388,20.71510132786898
1609,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6619.860121806874,3.0048430182563948,2.6765301478445975,6605.382345837898,6632.736043353605,27.3536975157067
1610,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6931.465237557053,3.533590518956294,2.790995222290152,6894.066905466169,6987.647703885604,93.58079841943436
1611,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,6966.707054154328,3.264877865566822,3.143085773273489,6960.731719815545,6974.13647391783,13.404754102284642
1612,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7062.496660378078,3.8428491886008787,3.2799233636418954,7047.430461193564,7072.531468817335,25.101007623770784
1613,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7111.445171766774,4.624090069407104,2.4677451654810447,7032.585821166509,7240.444168128984,207.85834696247457
1614,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7167.7900533240745,3.7405052028498065,3.5117470895889564,7156.050404843325,7175.544351867764,19.493947024438967
1615,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7482.60892574797,3.593240128467469,3.352699865138945,7469.721300394766,7491.04968702768,21.328386632913862
1616,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7528.702062134485,4.072459377831899,3.7089675587317457,7514.954268376243,7556.0986963453215,41.144427969078606
1617,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7594.019587011463,4.217886431016806,4.104850293302286,7587.477012247175,7604.165876898713,16.688864651538097
1618,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7643.798457778271,5.599070675201734,5.418795503767602,7639.15276574468,7649.506526266018,10.35376052133779
1619,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7668.898648064094,5.7036784960501645,4.085022065587726,7623.941746159223,7685.530017172687,61.58827101346378
1620,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7757.788217087844,3.720750807144437,3.36771051807552,7747.8841233263975,7765.105078689864,17.2209553634666
1621,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7891.220890036556,8.55386270351361,7.620542379720463,7881.237424011751,7901.338613662137,20.101189650386004
1622,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7921.399630460681,8.066479063506549,7.69127977338449,7914.57500369665,7927.986093774071,13.41109007742125
1623,Kupfer,0.4,0.002405,mm,Laborbuch_Papier,0.01,0.002405,mm,3.059,0.000289,m,220,50,Hz,Calib Sign not visible on mes end,Ref,7979.647068847958,13.527314831998606,11.100070545162744,7967.2521512652065,7993.814332111,26.56218084579359
